ВАРИАНТ 6

МЕТОД CТРЕЛЬБ

Itr|    z(0)|    y(0)|             Delta|
   1|  0.00000|  1.97988|  0.020122811198041|
   2|  3.00000|  2.04027|  0.040274270010797|
   3|  1.50000|  2.01006|  0.010064990038878|
   4|  0.75000|  1.99497|  0.005031599240759|
   5|  1.12500|  2.00252|  0.002516023664032|
   6|  0.93750|  1.99874|  0.001257955778849|
   7|  1.03125|  2.00063|  0.000628991951872|
   8|  0.98438|  1.99969|  0.000314492412042|
   9|  1.00781|  2.00016|  0.000157247145388|
  10|  0.99609|  1.99992|  7.86232894718e-05|
  11|  1.00195|  2.00004|  3.93117639237e-05|
  12|  0.99902|  1.99998|  1.96558037850e-05|
  13|  1.00049|  2.00001|  9.82796982196e-06|
  14|  0.99976|  2.00000|  4.91391954283e-06|
  15|  1.00012|  2.00000|  2.45702449408e-06|
  16|  0.99994|  2.00000|  1.22844768624e-06|
  17|  1.00003|  2.00000|  6.14288364620e-07|

Максимальная по модулю погрешность: 0.04027427001

       x|    y(x)|     Yпр|    z(x)|            Delta|
  0.714|  0.000159523809561746  |   0.00000|  0.07326|  0.14612|  0.21817|  0.28903|  0.35830|  0.42563|  0.49067|  0.55308|  0.61258|  0.66889|  0.72176|  0.77100|  0.81642|  0.85789|  0.89531|  0.92863|  0.95781|  0.98289|  1.00392|  1.02100|  1.03426|  1.04389|  1.05008|  1.05308|  1.05317|  1.05063|  1.04580|  1.03903|  1.03067|  1.02112|  1.01076|  1.00000|
  0.715|  0.000159968698791313  |   0.00000|  0.07333|  0.14626|  0.21839|  0.28931|  0.35865|  0.42604|  0.49113|  0.55360|  0.61315|  0.66950|  0.72241|  0.77168|  0.81712|  0.85861|  0.89604|  0.92936|  0.95854|  0.98361|  1.00462|  1.02168|  1.03491|  1.04450|  1.05065|  1.05360|  1.05363|  1.05104|  1.04615|  1.03931|  1.03089|  1.02126|  1.01083|  1.00000|
  0.717|  0.000160413933922854  |   0.00000|  0.07341|  0.14641|  0.21860|  0.28959|  0.35899|  0.42645|  0.49160|  0.55412|  0.61372|  0.67011|  0.72306|  0.77235|  0.81782|  0.85933|  0.89677|  0.93009|  0.95927|  0.98433|  1.00532|  1.02235|  1.03556|  1.04511|  1.05122|  1.05412|  1.05410|  1.05145|  1.04649|  1.03959|  1.03110|  1.02141|  1.01091|  1.00000|
  0.718|  0.000160859514123368  |   0.00000|  0.07348|  0.14655|  0.21881|  0.28987|  0.35934|  0.42685|  0.49206|  0.55464|  0.61428|  0.67072|  0.72370|  0.77303|  0.81852|  0.86005|  0.89750|  0.93082|  0.96000|  0.98505|  1.00602|  1.02303|  1.03620|  1.04572|  1.05178|  1.05464|  1.05456|  1.05185|  1.04684|  1.03987|  1.03131|  1.02155|  1.01098|  1.00000|
  0.719|  0.000161305438562298  |   0.00000|  0.07355|  0.14669|  0.21902|  0.29015|  0.35968|  0.42726|  0.49253|  0.55516|  0.61485|  0.67133|  0.72435|  0.77371|  0.81923|  0.86077|  0.89823|  0.93156|  0.96073|  0.98577|  1.00673|  1.02371|  1.03685|  1.04633|  1.05235|  1.05516|  1.05503|  1.05226|  1.04718|  1.04015|  1.03152|  1.02169|  1.01105|  1.00000|
  0.720|  0.000161751706410640  |   0.00000|  0.07362|  0.14684|  0.21924|  0.29043|  0.36003|  0.42767|  0.49299|  0.55568|  0.61542|  0.67194|  0.72500|  0.77438|  0.81993|  0.86148|  0.89896|  0.93229|  0.96146|  0.98648|  1.00743|  1.02438|  1.03750|  1.04694|  1.05292|  1.05568|  1.05549|  1.05267|  1.04753|  1.04043|  1.03174|  1.02184|  1.01112|  1.00000|
  0.721|  0.000162198316841611  |   0.00000|  0.07369|  0.14698|  0.21945|  0.29071|  0.36038|  0.42807|  0.49346|  0.55619|  0.61598|  0.67255|  0.72564|  0.77506|  0.82063|  0.86220|  0.89969|  0.93302|  0.96219|  0.98720|  1.00813|  1.02506|  1.03814|  1.04755|  1.05348|  1.05619|  1.05596|  1.05307|  1.04788|  1.04071|  1.03195|  1.02198|  1.01119|  1.00000|
  0.723|  0.000162645269030537  |   0.00000|  0.07377|  0.14712|  0.21966|  0.29099|  0.36072|  0.42848|  0.49392|  0.55671|  0.61655|  0.67316|  0.72629|  0.77574|  0.82133|  0.86292|  0.90042|  0.93376|  0.96292|  0.98792|  1.00883|  1.02574|  1.03879|  1.04816|  1.05405|  1.05671|  1.05642|  1.05348|  1.04822|  1.04099|  1.03216|  1.02212|  1.01127|  1.00000|
  0.724|  0.000163092562154410  |   0.00000|  0.07384|  0.14726|  0.21988|  0.29127|  0.36107|  0.42889|  0.49439|  0.55723|  0.61711|  0.67376|  0.72694|  0.77642|  0.82203|  0.86364|  0.90115|  0.93449|  0.96365|  0.98864|  1.00953|  1.02642|  1.03944|  1.04876|  1.05461|  1.05723|  1.05689|  1.05389|  1.04857|  1.04127|  1.03238|  1.02226|  1.01134|  1.00000|
  0.725|  0.000163540195392442  |   0.00000|  0.07391|  0.14741|  0.22009|  0.29155|  0.36141|  0.42930|  0.49485|  0.55775|  0.61768|  0.67437|  0.72758|  0.77709|  0.82273|  0.86436|  0.90188|  0.93522|  0.96438|  0.98936|  1.01023|  1.02709|  1.04008|  1.04937|  1.05518|  1.05775|  1.05735|  1.05430|  1.04891|  1.04155|  1.03259|  1.02241|  1.01141|  1.00000|
  0.726|  0.000163988167925844  |   0.00000|  0.07398|  0.14755|  0.22030|  0.29183|  0.36176|  0.42970|  0.49532|  0.55827|  0.61825|  0.67498|  0.72823|  0.77777|  0.82343|  0.86508|  0.90261|  0.93596|  0.96511|  0.99008|  1.01093|  1.02777|  1.04073|  1.04998|  1.05575|  1.05827|  1.05782|  1.05470|  1.04926|  1.04183|  1.03280|  1.02255|  1.01148|  1.00000|
  0.728|  0.000164436478937713  |   0.00000|  0.07405|  0.14769|  0.22051|  0.29211|  0.36210|  0.43011|  0.49578|  0.55878|  0.61881|  0.67559|  0.72887|  0.77845|  0.82413|  0.86580|  0.90334|  0.93669|  0.96584|  0.99080|  1.01163|  1.02845|  1.04137|  1.05059|  1.05631|  1.05878|  1.05828|  1.05511|  1.04960|  1.04211|  1.03301|  1.02269|  1.01155|  1.00000|
  0.729|  0.000164885127613035  |   0.00000|  0.07412|  0.14784|  0.22073|  0.29239|  0.36245|  0.43052|  0.49625|  0.55930|  0.61938|  0.67620|  0.72952|  0.77912|  0.82484|  0.86652|  0.90406|  0.93742|  0.96656|  0.99152|  1.01234|  1.02912|  1.04202|  1.05120|  1.05688|  1.05930|  1.05875|  1.05552|  1.04995|  1.04239|  1.03323|  1.02284|  1.01162|  1.00000|
  0.730|  0.000165334113138793  |   0.00000|  0.07420|  0.14798|  0.22094|  0.29267|  0.36279|  0.43093|  0.49671|  0.55982|  0.61995|  0.67681|  0.73017|  0.77980|  0.82554|  0.86723|  0.90479|  0.93815|  0.96729|  0.99223|  1.01304|  1.02980|  1.04267|  1.05181|  1.05745|  1.05982|  1.05921|  1.05593|  1.05029|  1.04267|  1.03344|  1.02298|  1.01170|  1.00000|
  0.731|  0.000165783434704081  |   0.00000|  0.07427|  0.14812|  0.22115|  0.29295|  0.36314|  0.43133|  0.49718|  0.56034|  0.62051|  0.67742|  0.73081|  0.78048|  0.82624|  0.86795|  0.90552|  0.93889|  0.96802|  0.99295|  1.01374|  1.03048|  1.04331|  1.05242|  1.05801|  1.06034|  1.05968|  1.05633|  1.05064|  1.04295|  1.03365|  1.02312|  1.01177|  1.00000|
  0.732|  0.000166233091499768  |   0.00000|  0.07434|  0.14827|  0.22136|  0.29324|  0.36349|  0.43174|  0.49764|  0.56086|  0.62108|  0.67803|  0.73146|  0.78116|  0.82694|  0.86867|  0.90625|  0.93962|  0.96875|  0.99367|  1.01444|  1.03116|  1.04396|  1.05303|  1.05858|  1.06086|  1.06014|  1.05674|  1.05099|  1.04324|  1.03386|  1.02327|  1.01184|  1.00000|
  0.734|  0.000166683082718833  |   0.00000|  0.07441|  0.14841|  0.22158|  0.29352|  0.36383|  0.43215|  0.49811|  0.56138|  0.62165|  0.67864|  0.73211|  0.78183|  0.82764|  0.86939|  0.90698|  0.94035|  0.96948|  0.99439|  1.01514|  1.03183|  1.04461|  1.05364|  1.05915|  1.06138|  1.06061|  1.05715|  1.05133|  1.04352|  1.03408|  1.02341|  1.01191|  1.00000|
  0.735|  0.000167133407556030  |   0.00000|  0.07448|  0.14855|  0.22179|  0.29380|  0.36418|  0.43255|  0.49857|  0.56189|  0.62221|  0.67925|  0.73275|  0.78251|  0.82834|  0.87011|  0.90771|  0.94109|  0.97021|  0.99511|  1.01584|  1.03251|  1.04525|  1.05425|  1.05971|  1.06189|  1.06107|  1.05755|  1.05168|  1.04380|  1.03429|  1.02355|  1.01198|  1.00000|
  0.736|  0.000167584065208115  |   0.00000|  0.07456|  0.14869|  0.22200|  0.29408|  0.36452|  0.43296|  0.49904|  0.56241|  0.62278|  0.67986|  0.73340|  0.78319|  0.82904|  0.87083|  0.90844|  0.94182|  0.97094|  0.99583|  1.01654|  1.03319|  1.04590|  1.05486|  1.06028|  1.06241|  1.06154|  1.05796|  1.05202|  1.04408|  1.03450|  1.02369|  1.01206|  1.00000|
  0.737|  0.000168035054873839  |   0.00000|  0.07463|  0.14884|  0.22222|  0.29436|  0.36487|  0.43337|  0.49950|  0.56293|  0.62335|  0.68047|  0.73405|  0.78386|  0.82974|  0.87155|  0.90917|  0.94255|  0.97167|  0.99655|  1.01724|  1.03386|  1.04655|  1.05547|  1.06085|  1.06293|  1.06200|  1.05837|  1.05237|  1.04436|  1.03472|  1.02384|  1.01213|  1.00000|
  0.739|  0.000168486375753840  |   0.00000|  0.07470|  0.14898|  0.22243|  0.29464|  0.36521|  0.43378|  0.49997|  0.56345|  0.62391|  0.68108|  0.73469|  0.78454|  0.83045|  0.87227|  0.90990|  0.94328|  0.97240|  0.99727|  1.01795|  1.03454|  1.04719|  1.05608|  1.06141|  1.06345|  1.06247|  1.05878|  1.05271|  1.04464|  1.03493|  1.02398|  1.01220|  1.00000|
  0.740|  0.000168938027050647  |   0.00000|  0.07477|  0.14912|  0.22264|  0.29492|  0.36556|  0.43418|  0.50043|  0.56397|  0.62448|  0.68169|  0.73534|  0.78522|  0.83115|  0.87298|  0.91063|  0.94402|  0.97313|  0.99798|  1.01865|  1.03522|  1.04784|  1.05669|  1.06198|  1.06397|  1.06293|  1.05918|  1.05306|  1.04492|  1.03514|  1.02412|  1.01227|  1.00000|
  0.741|  0.000169390007968784  |   0.00000|  0.07484|  0.14927|  0.22285|  0.29520|  0.36590|  0.43459|  0.50090|  0.56449|  0.62505|  0.68230|  0.73598|  0.78589|  0.83185|  0.87370|  0.91136|  0.94475|  0.97386|  0.99870|  1.01935|  1.03589|  1.04848|  1.05730|  1.06255|  1.06449|  1.06340|  1.05959|  1.05340|  1.04520|  1.03535|  1.02427|  1.01234|  1.00000|
  0.742|  0.000169842317714552  |   0.00000|  0.07491|  0.14941|  0.22307|  0.29548|  0.36625|  0.43500|  0.50136|  0.56500|  0.62561|  0.68291|  0.73663|  0.78657|  0.83255|  0.87442|  0.91209|  0.94548|  0.97459|  0.99942|  1.02005|  1.03657|  1.04913|  1.05791|  1.06311|  1.06500|  1.06386|  1.06000|  1.05375|  1.04548|  1.03557|  1.02441|  1.01241|  1.00000|
  0.743|  0.000170294955496364  |   0.00000|  0.07499|  0.14955|  0.22328|  0.29576|  0.36659|  0.43540|  0.50183|  0.56552|  0.62618|  0.68351|  0.73728|  0.78725|  0.83325|  0.87514|  0.91282|  0.94622|  0.97532|  1.00014|  1.02075|  1.03725|  1.04978|  1.05851|  1.06368|  1.06552|  1.06433|  1.06040|  1.05409|  1.04576|  1.03578|  1.02455|  1.01249|  1.00000|
  0.745|  0.000170747920524295  |   0.00000|  0.07506|  0.14970|  0.22349|  0.29604|  0.36694|  0.43581|  0.50229|  0.56604|  0.62675|  0.68412|  0.73792|  0.78793|  0.83395|  0.87586|  0.91355|  0.94695|  0.97605|  1.00086|  1.02145|  1.03793|  1.05042|  1.05912|  1.06425|  1.06604|  1.06479|  1.06081|  1.05444|  1.04604|  1.03599|  1.02470|  1.01256|  1.00000|
  0.746|  0.000171201212010530  |   0.00000|  0.07513|  0.14984|  0.22370|  0.29632|  0.36729|  0.43622|  0.50276|  0.56656|  0.62731|  0.68473|  0.73857|  0.78860|  0.83465|  0.87658|  0.91428|  0.94768|  0.97678|  1.00158|  1.02215|  1.03860|  1.05107|  1.05973|  1.06481|  1.06656|  1.06526|  1.06122|  1.05479|  1.04632|  1.03620|  1.02484|  1.01263|  1.00000|
  0.747|  0.000171654829169032  |   0.00000|  0.07520|  0.14998|  0.22392|  0.29660|  0.36763|  0.43663|  0.50322|  0.56708|  0.62788|  0.68534|  0.73922|  0.78928|  0.83536|  0.87730|  0.91500|  0.94841|  0.97750|  1.00230|  1.02286|  1.03928|  1.05172|  1.06034|  1.06538|  1.06708|  1.06572|  1.06163|  1.05513|  1.04660|  1.03642|  1.02498|  1.01270|  1.00000|
  0.748|  0.000172108771215762  |   0.00000|  0.07527|  0.15012|  0.22413|  0.29688|  0.36798|  0.43703|  0.50369|  0.56759|  0.62845|  0.68595|  0.73986|  0.78996|  0.83606|  0.87802|  0.91573|  0.94915|  0.97823|  1.00302|  1.02356|  1.03996|  1.05236|  1.06095|  1.06595|  1.06759|  1.06619|  1.06203|  1.05548|  1.04688|  1.03663|  1.02512|  1.01277|  1.00000|
  0.750|  0.000172563037368567  |   0.00000|  0.07535|  0.15027|  0.22434|  0.29716|  0.36832|  0.43744|  0.50415|  0.56811|  0.62901|  0.68656|  0.74051|  0.79063|  0.83676|  0.87874|  0.91646|  0.94988|  0.97896|  1.00374|  1.02426|  1.04063|  1.05301|  1.06156|  1.06651|  1.06811|  1.06665|  1.06244|  1.05582|  1.04716|  1.03684|  1.02527|  1.01285|  1.00000|
  0.751|  0.000173017626846961  |   0.00000|  0.07542|  0.15041|  0.22456|  0.29744|  0.36867|  0.43785|  0.50462|  0.56863|  0.62958|  0.68717|  0.74115|  0.79131|  0.83746|  0.87945|  0.91719|  0.95061|  0.97969|  1.00445|  1.02496|  1.04131|  1.05365|  1.06217|  1.06708|  1.06863|  1.06712|  1.06285|  1.05617|  1.04744|  1.03706|  1.02541|  1.01292|  1.00000|
  0.752|  0.000173472538872566  |   0.00000|  0.07549|  0.15055|  0.22477|  0.29772|  0.36901|  0.43825|  0.50508|  0.56915|  0.63014|  0.68778|  0.74180|  0.79199|  0.83816|  0.88017|  0.91792|  0.95135|  0.98042|  1.00517|  1.02566|  1.04199|  1.05430|  1.06278|  1.06764|  1.06915|  1.06758|  1.06325|  1.05651|  1.04772|  1.03727|  1.02555|  1.01299|  1.00000|
  0.753|  0.000173927772668891  |   0.00000|  0.07556|  0.15070|  0.22498|  0.29800|  0.36936|  0.43866|  0.50555|  0.56967|  0.63071|  0.68839|  0.74245|  0.79267|  0.83886|  0.88089|  0.91865|  0.95208|  0.98115|  1.00589|  1.02636|  1.04267|  1.05495|  1.06339|  1.06821|  1.06967|  1.06805|  1.06366|  1.05686|  1.04800|  1.03748|  1.02570|  1.01306|  1.00000|
  0.754|  0.000174383327461114  |   0.00000|  0.07563|  0.15084|  0.22519|  0.29828|  0.36970|  0.43907|  0.50601|  0.57019|  0.63128|  0.68900|  0.74309|  0.79334|  0.83956|  0.88161|  0.91938|  0.95281|  0.98188|  1.00661|  1.02706|  1.04334|  1.05559|  1.06400|  1.06878|  1.07019|  1.06851|  1.06407|  1.05720|  1.04828|  1.03769|  1.02584|  1.01313|  1.00000|
  0.756|  0.000174839202476407  |   0.00000|  0.07571|  0.15098|  0.22541|  0.29856|  0.37005|  0.43948|  0.50648|  0.57070|  0.63184|  0.68961|  0.74374|  0.79402|  0.84026|  0.88233|  0.92011|  0.95354|  0.98261|  1.00733|  1.02776|  1.04402|  1.05624|  1.06461|  1.06934|  1.07070|  1.06898|  1.06448|  1.05755|  1.04856|  1.03791|  1.02598|  1.01321|  1.00000|
  0.757|  0.000175295396943831  |   0.00000|  0.07578|  0.15113|  0.22562|  0.29884|  0.37039|  0.43988|  0.50694|  0.57122|  0.63241|  0.69022|  0.74439|  0.79470|  0.84097|  0.88305|  0.92084|  0.95428|  0.98334|  1.00805|  1.02847|  1.04470|  1.05689|  1.06522|  1.06991|  1.07122|  1.06944|  1.06488|  1.05789|  1.04884|  1.03812|  1.02613|  1.01328|  1.00000|
  0.758|  0.000175751910094224  |   0.00000|  0.07585|  0.15127|  0.22583|  0.29912|  0.37074|  0.44029|  0.50741|  0.57174|  0.63298|  0.69083|  0.74503|  0.79537|  0.84167|  0.88377|  0.92157|  0.95501|  0.98407|  1.00877|  1.02917|  1.04537|  1.05753|  1.06583|  1.07048|  1.07174|  1.06991|  1.06529|  1.05824|  1.04912|  1.03833|  1.02627|  1.01335|  1.00000|
  0.759|  0.000176208741160311  |   0.00000|  0.07592|  0.15141|  0.22605|  0.29941|  0.37109|  0.44070|  0.50787|  0.57226|  0.63354|  0.69144|  0.74568|  0.79605|  0.84237|  0.88449|  0.92230|  0.95574|  0.98480|  1.00949|  1.02987|  1.04605|  1.05818|  1.06644|  1.07104|  1.07226|  1.07037|  1.06570|  1.05859|  1.04941|  1.03855|  1.02641|  1.01342|  1.00000|
  0.760|  0.000176665889376704  |   0.00000|  0.07599|  0.15155|  0.22626|  0.29969|  0.37143|  0.44110|  0.50833|  0.57278|  0.63411|  0.69205|  0.74633|  0.79673|  0.84307|  0.88520|  0.92303|  0.95648|  0.98553|  1.01020|  1.03057|  1.04673|  1.05883|  1.06705|  1.07161|  1.07278|  1.07083|  1.06610|  1.05893|  1.04969|  1.03876|  1.02655|  1.01349|  1.00000|
  0.762|  0.000177123353979791  |   0.00000|  0.07606|  0.15170|  0.22647|  0.29997|  0.37178|  0.44151|  0.50880|  0.57330|  0.63468|  0.69265|  0.74697|  0.79741|  0.84377|  0.88592|  0.92376|  0.95721|  0.98626|  1.01092|  1.03127|  1.04741|  1.05947|  1.06765|  1.07218|  1.07330|  1.07130|  1.06651|  1.05928|  1.04997|  1.03897|  1.02670|  1.01356|  1.00000|
  0.763|  0.000177581134207738  |   0.00000|  0.07614|  0.15184|  0.22668|  0.30025|  0.37212|  0.44192|  0.50926|  0.57381|  0.63524|  0.69326|  0.74762|  0.79808|  0.84447|  0.88664|  0.92449|  0.95794|  0.98699|  1.01164|  1.03197|  1.04808|  1.06012|  1.06826|  1.07274|  1.07381|  1.07176|  1.06692|  1.05962|  1.05025|  1.03918|  1.02684|  1.01364|  1.00000|
  0.764|  0.000178039229300819  |   0.00000|  0.07621|  0.15198|  0.22690|  0.30053|  0.37247|  0.44233|  0.50973|  0.57433|  0.63581|  0.69387|  0.74826|  0.79876|  0.84517|  0.88736|  0.92522|  0.95867|  0.98772|  1.01236|  1.03267|  1.04876|  1.06076|  1.06887|  1.07331|  1.07433|  1.07223|  1.06733|  1.05997|  1.05053|  1.03940|  1.02698|  1.01371|  1.00000|
  0.765|  0.000178497638500863  |   0.00000|  0.07628|  0.15213|  0.22711|  0.30081|  0.37281|  0.44273|  0.51019|  0.57485|  0.63638|  0.69448|  0.74891|  0.79944|  0.84588|  0.88808|  0.92594|  0.95941|  0.98844|  1.01308|  1.03338|  1.04944|  1.06141|  1.06948|  1.07388|  1.07485|  1.07269|  1.06773|  1.06031|  1.05081|  1.03961|  1.02713|  1.01378|  1.00000|
  0.767|  0.000178956361051585  |   0.00000|  0.07635|  0.15227|  0.22732|  0.30109|  0.37316|  0.44314|  0.51066|  0.57537|  0.63694|  0.69509|  0.74956|  0.80011|  0.84658|  0.88880|  0.92667|  0.96014|  0.98917|  1.01380|  1.03408|  1.05011|  1.06206|  1.07009|  1.07444|  1.07537|  1.07316|  1.06814|  1.06066|  1.05109|  1.03982|  1.02727|  1.01385|  1.00000|
  0.768|  0.000179415396198590  |   0.00000|  0.07642|  0.15241|  0.22753|  0.30137|  0.37350|  0.44355|  0.51112|  0.57589|  0.63751|  0.69570|  0.75020|  0.80079|  0.84728|  0.88952|  0.92740|  0.96087|  0.98990|  1.01452|  1.03478|  1.05079|  1.06270|  1.07070|  1.07501|  1.07589|  1.07362|  1.06855|  1.06100|  1.05137|  1.04003|  1.02741|  1.01392|  1.00000|
  0.769|  0.000179874743189257  |   0.00000|  0.07650|  0.15255|  0.22775|  0.30165|  0.37385|  0.44395|  0.51159|  0.57640|  0.63808|  0.69631|  0.75085|  0.80147|  0.84798|  0.89024|  0.92813|  0.96161|  0.99063|  1.01524|  1.03548|  1.05147|  1.06335|  1.07131|  1.07558|  1.07640|  1.07409|  1.06895|  1.06135|  1.05165|  1.04025|  1.02755|  1.01400|  1.00000|
  0.770|  0.000180334401272741  |   0.00000|  0.07657|  0.15270|  0.22796|  0.30193|  0.37419|  0.44436|  0.51205|  0.57692|  0.63864|  0.69692|  0.75150|  0.80215|  0.84868|  0.89095|  0.92886|  0.96234|  0.99136|  1.01595|  1.03618|  1.05215|  1.06400|  1.07192|  1.07614|  1.07692|  1.07455|  1.06936|  1.06169|  1.05193|  1.04046|  1.02770|  1.01407|  1.00000|
  0.771|  0.000180794369700199  |   0.00000|  0.07664|  0.15284|  0.22817|  0.30221|  0.37454|  0.44477|  0.51252|  0.57744|  0.63921|  0.69753|  0.75214|  0.80282|  0.84938|  0.89167|  0.92959|  0.96307|  0.99209|  1.01667|  1.03688|  1.05282|  1.06464|  1.07253|  1.07671|  1.07744|  1.07502|  1.06977|  1.06204|  1.05221|  1.04067|  1.02784|  1.01414|  1.00000|
  0.773|  0.000181254647724227  |   0.00000|  0.07671|  0.15298|  0.22839|  0.30249|  0.37489|  0.44518|  0.51298|  0.57796|  0.63978|  0.69814|  0.75279|  0.80350|  0.85008|  0.89239|  0.93032|  0.96380|  0.99282|  1.01739|  1.03758|  1.05350|  1.06529|  1.07314|  1.07728|  1.07796|  1.07548|  1.07018|  1.06239|  1.05249|  1.04089|  1.02798|  1.01421|  1.00000|
  0.774|  0.000181715234599533  |   0.00000|  0.07678|  0.15313|  0.22860|  0.30277|  0.37523|  0.44558|  0.51345|  0.57848|  0.64034|  0.69875|  0.75344|  0.80418|  0.85078|  0.89311|  0.93105|  0.96454|  0.99355|  1.01811|  1.03828|  1.05418|  1.06594|  1.07375|  1.07784|  1.07848|  1.07595|  1.07058|  1.06273|  1.05277|  1.04110|  1.02813|  1.01428|  1.00000|
  0.775|  0.000182176129582490  |   0.00000|  0.07685|  0.15327|  0.22881|  0.30305|  0.37558|  0.44599|  0.51391|  0.57900|  0.64091|  0.69936|  0.75408|  0.80485|  0.85149|  0.89383|  0.93178|  0.96527|  0.99428|  1.01883|  1.03899|  1.05485|  1.06658|  1.07436|  1.07841|  1.07900|  1.07641|  1.07099|  1.06308|  1.05305|  1.04131|  1.02827|  1.01435|  1.00000|
  0.776|  0.000182637331931357  |   0.00000|  0.07693|  0.15341|  0.22902|  0.30333|  0.37592|  0.44640|  0.51438|  0.57951|  0.64148|  0.69997|  0.75473|  0.80553|  0.85219|  0.89455|  0.93251|  0.96600|  0.99501|  1.01955|  1.03969|  1.05553|  1.06723|  1.07497|  1.07898|  1.07951|  1.07688|  1.07140|  1.06342|  1.05333|  1.04152|  1.02841|  1.01443|  1.00000|
  0.778|  0.000183098840906060  |   0.00000|  0.07700|  0.15356|  0.22924|  0.30361|  0.37627|  0.44680|  0.51484|  0.58003|  0.64204|  0.70058|  0.75537|  0.80621|  0.85289|  0.89527|  0.93324|  0.96674|  0.99574|  1.02027|  1.04039|  1.05621|  1.06787|  1.07558|  1.07954|  1.08003|  1.07734|  1.07180|  1.06377|  1.05361|  1.04174|  1.02856|  1.01450|  1.00000|
  0.779|  0.000183560655768300  |   0.00000|  0.07707|  0.15370|  0.22945|  0.30389|  0.37661|  0.44721|  0.51531|  0.58055|  0.64261|  0.70119|  0.75602|  0.80688|  0.85359|  0.89599|  0.93397|  0.96747|  0.99647|  1.02099|  1.04109|  1.05688|  1.06852|  1.07619|  1.08011|  1.08055|  1.07781|  1.07221|  1.06411|  1.05389|  1.04195|  1.02870|  1.01457|  1.00000|
  0.780|  0.000184022775781556  |   0.00000|  0.07714|  0.15384|  0.22966|  0.30417|  0.37696|  0.44762|  0.51577|  0.58107|  0.64317|  0.70180|  0.75667|  0.80756|  0.85429|  0.89671|  0.93470|  0.96820|  0.99720|  1.02171|  1.04179|  1.05756|  1.06917|  1.07680|  1.08067|  1.08107|  1.07827|  1.07262|  1.06446|  1.05417|  1.04216|  1.02884|  1.01464|  1.00000|
  0.781|  0.000184485200211304  |   0.00000|  0.07721|  0.15398|  0.22987|  0.30445|  0.37730|  0.44803|  0.51624|  0.58159|  0.64374|  0.70240|  0.75731|  0.80824|  0.85499|  0.89742|  0.93543|  0.96893|  0.99793|  1.02242|  1.04249|  1.05824|  1.06981|  1.07740|  1.08124|  1.08159|  1.07874|  1.07303|  1.06480|  1.05445|  1.04237|  1.02898|  1.01471|  1.00000|
  0.782|  0.000184947928324575  |   0.00000|  0.07729|  0.15413|  0.23009|  0.30473|  0.37765|  0.44843|  0.51670|  0.58210|  0.64431|  0.70301|  0.75796|  0.80892|  0.85569|  0.89814|  0.93616|  0.96967|  0.99866|  1.02314|  1.04319|  1.05892|  1.07046|  1.07801|  1.08181|  1.08210|  1.07920|  1.07343|  1.06515|  1.05473|  1.04259|  1.02913|  1.01479|  1.00000|
  0.784|  0.000185410959390175  |   0.00000|  0.07736|  0.15427|  0.23030|  0.30501|  0.37800|  0.44884|  0.51717|  0.58262|  0.64487|  0.70362|  0.75861|  0.80959|  0.85639|  0.89886|  0.93689|  0.97040|  0.99939|  1.02386|  1.04389|  1.05959|  1.07111|  1.07862|  1.08237|  1.08262|  1.07967|  1.07384|  1.06550|  1.05501|  1.04280|  1.02927|  1.01486|  1.00000|
  0.785|  0.000185874292678689  |   0.00000|  0.07743|  0.15441|  0.23051|  0.30529|  0.37834|  0.44925|  0.51763|  0.58314|  0.64544|  0.70423|  0.75925|  0.81027|  0.85710|  0.89958|  0.93761|  0.97113|  1.00011|  1.02458|  1.04460|  1.06027|  1.07175|  1.07923|  1.08294|  1.08314|  1.08013|  1.07425|  1.06584|  1.05529|  1.04301|  1.02941|  1.01493|  1.00000|
  0.786|  0.000186337927462477  |   0.00000|  0.07750|  0.15456|  0.23073|  0.30558|  0.37869|  0.44965|  0.51810|  0.58366|  0.64601|  0.70484|  0.75990|  0.81095|  0.85780|  0.90030|  0.93834|  0.97187|  1.00084|  1.02530|  1.04530|  1.06095|  1.07240|  1.07984|  1.08351|  1.08366|  1.08060|  1.07465|  1.06619|  1.05558|  1.04323|  1.02956|  1.01500|  1.00000|
  0.787|  0.000186801863015673  |   0.00000|  0.07757|  0.15470|  0.23094|  0.30586|  0.37903|  0.45006|  0.51856|  0.58418|  0.64657|  0.70545|  0.76055|  0.81162|  0.85850|  0.90102|  0.93907|  0.97260|  1.00157|  1.02602|  1.04600|  1.06162|  1.07305|  1.08045|  1.08407|  1.08418|  1.08106|  1.07506|  1.06653|  1.05586|  1.04344|  1.02970|  1.01507|  1.00000|
  0.789|  0.000187266098614192  |   0.00000|  0.07764|  0.15484|  0.23115|  0.30614|  0.37938|  0.45047|  0.51903|  0.58470|  0.64714|  0.70606|  0.76119|  0.81230|  0.85920|  0.90174|  0.93980|  0.97333|  1.00230|  1.02674|  1.04670|  1.06230|  1.07369|  1.08106|  1.08464|  1.08470|  1.08153|  1.07547|  1.06688|  1.05614|  1.04365|  1.02984|  1.01514|  1.00000|
